image_id,street,citi,n_citi,bed,bath,sqft,price
14773,5 La Cam Road,"Newbury Park, CA",238,4,3.1,4100,1650000
14774,990 Loma Drive,"Ojai, CA",257,4,2.1,2850,1497500
14775,1010 El Toro Road,"Ojai, CA",257,3,2.1,2934,1995000
14776,455 Manzanita Lane,"Thousand Oaks, CA",372,5,3.1,3564,1799800
14777,1436 N Montgomery Street,"Ojai, CA",257,4,5,3822,1799000
14778,11020 Rodeo Drive,"Oak View, CA",253,5,4.1,6774,1915000
14779,7342 Nicklaus Road,"Moorpark, CA",227,5,5.1,4967,1649000
14780,2034 Ravoli Drive,"Oxnard, CA",261,4,3.1,2944,1650000
14781,10806 Encino Drive,"Oak View, CA",253,4,4.1,4149,1950000
14782,31601 Germaine Lane,"Westlake Village, CA",401,5,6,5915,1699000
14783,1967 Hathaway Avenue,"Westlake Village, CA",401,5,5.1,5718,1825000
14784,407 Del Norte Road,"Ojai, CA",257,3,2,1811,1695000
14785,2301 Peninsula Road,"Oxnard, CA",261,5,4.1,3575,1825000
14786,3558 Thacher Road,"Ojai, CA",257,3,2,1875,1700000
14787,2461 Jamestown Court,"Oxnard, CA",261,4,3,2192,1795000
14788,1370 Cuyama Road,"Ojai, CA",257,3,3,2490,1500000
14789,14859 Telegraph Road,"Santa Paula, CA",338,7,5.1,5450,1595000
14790,8205 Waters Road,"Moorpark, CA",227,2,1,1200,1995000
14791,2151 Brittany Park Road,"Camarillo, CA",59,5,6,5333,1749000
14792,107 Poinsettia Gardens Drive,"Ventura, CA",390,2,2,1840,329900
14793,975 W Telegraph Road,"Santa Paula, CA",338,2,2,1248,349000
14794,109 E Channel Islands Boulevard,"Port Hueneme, CA",291,3,2,1141,339000
14795,471 Corvette Street,"Port Hueneme, CA",291,2,1,864,319900
14796,5500 Driftwood Street,"Oxnard, CA",261,2,1,912,344000
14797,322 Sycamore Street,"Santa Paula, CA",338,2,1,614,349000
14798,39 Margarita Avenue,"Camarillo, CA",59,2,0,1430,399000
14799,17104 Village 17,"Camarillo, CA",59,2,2,1123,375000
14800,566 W Santa Barbara Street,"Santa Paula, CA",338,3,2,1109,360000
14801,82 W Elfin Green,"Port Hueneme, CA",291,2,2,1041,357000
14802,975 W Telegraph Road,"Santa Paula, CA",338,2,2,1248,349000
14803,1307 Village 1,"Camarillo, CA",59,2,2,1070,379000
14804,2633 Captains Avenue,"Port Hueneme, CA",291,2,2,960,400000
14805,62 W Elfin,"Port Hueneme, CA",291,3,2,1085,359900
14806,70 Caleta Drive,"Camarillo, CA",59,2,2,1344,369000
14807,124 Poinsettia Gardens Drive,"Ventura, CA",390,2,2,1440,389900
14808,322 Sycamore Street,"Santa Paula, CA",338,2,1,614,349000
14809,969 Harvard Boulevard,"Santa Paula, CA",338,3,1,1200,395000
14810,39 Margarita Avenue,"Camarillo, CA",59,2,0,1430,399000
14811,2340 N H Street,"Oxnard, CA",261,3,2,1277,409000
14812,115 Surrey Way,"Fillmore, CA",118,3,2,1139,439000
14813,326 W Mission Avenue,"Ventura, CA",390,2,1,783,454900
14814,264 4th Street,"Fillmore, CA",118,3,2,1295,449000
14815,147 Clearwood Street,"Fillmore, CA",118,4,2.1,1742,449900
14816,436 El Conejo Drive,"Ojai, CA",257,3,1,1241,420000
14817,4168 Ojai Road,"Santa Paula, CA",338,2,2,1088,442000
14818,1418 W Date Street,"Oxnard, CA",261,3,2,1112,440000
14819,37111 Village 37,"Camarillo, CA",59,2,2,1123,425000
14820,5383 Primrose Drive,"Ventura, CA",390,3,2,1054,449000
14821,146 Ripley Street,"Camarillo, CA",59,2,2,959,439000
14822,2633 Captains Avenue,"Port Hueneme, CA",291,2,2,960,400000
14823,576 Salas Street,"Santa Paula, CA",338,3,2,1109,449900
14824,177 Cameron Street,"Santa Paula, CA",338,3,2,1109,439500
14825,9141 Village 9,"Camarillo, CA",59,2,2,1070,425000
14826,192 Rancho Adolfo Drive,"Camarillo, CA",59,2,2,1627,419000
14827,352 Harvard Street,"Oxnard, CA",261,3,2,1450,439000
14828,3650 Olds Road,"Oxnard, CA",261,3,2.1,1959,424000
14829,28 Gitana Avenue,"Camarillo, CA",59,2,2,1422,442000
14830,1328 Richmond Road,"Santa Paula, CA",338,3,2,1114,450000
14831,1105 Badger Circle,"Ventura, CA",390,3,1.1,1238,410000
14832,888 E Hillcrest Drive,"Thousand Oaks, CA",372,2,1,1140,449900
14833,26107 Village 26,"Camarillo, CA",59,2,2,1070,414000
14834,3991 S Camulos Street,"Piru, CA",286,4,2.1,1469,449999
14835,97 Whipple Road,"Santa Paula, CA",338,2,1,900,439900
14836,242 E Mcfarlane Drive,"Ventura, CA",390,2,1,688,430000
14837,958 EVERGREEN LANE,"Port Hueneme, CA",291,3,1,950,455000
14838,1201 LOS SERENOS DRIVE,"Fillmore, CA",118,3,1,1288,420000
14839,1201 Los Serenos Drive,"Fillmore, CA",118,3,1,1288,420000
14840,969 Harvard Boulevard,"Santa Paula, CA",338,3,1,1200,395000
14841,1618 Bridgeport Lane,"Camarillo, CA",59,3,2.1,1471,495000
14842,326 W Mission Avenue,"Ventura, CA",390,2,1,783,454900
14843,313 Whitney Avenue,"Moorpark, CA",227,3,2,1500,470000
14844,1505 Elsinore Avenue,"Oxnard, CA",261,3,2,1661,495000
14845,264 4th Street,"Fillmore, CA",118,3,2,1295,449000
14846,147 Clearwood Street,"Fillmore, CA",118,4,2.1,1742,449900
14847,838 Fine Street,"Fillmore, CA",118,3,2,1439,465000
14848,104 W Center Street,"Ventura, CA",390,2,1,912,499900
14849,44105 Village 44,"Camarillo, CA",59,2,2,1519,504900
14850,2055 Walden Street,"Oxnard, CA",261,3,2,1403,499500
14851,1811 Narrows Court,"Oxnard, CA",261,3,2,1473,499900
14852,1325 Lawrence Way,"Oxnard, CA",261,3,2,1636,495000
14853,2601 S J Street,"Oxnard, CA",261,4,3,1678,499000
14854,5383 Primrose Drive,"Ventura, CA",390,3,2,1054,449000
14855,267 Arborwood Street,"Fillmore, CA",118,4,2.1,1973,485000
14856,238 Everett Street,"Moorpark, CA",227,3,2,1344,496999
14857,203 N Alvarado Street,"Ojai, CA",257,2,1,800,485000
14858,576 Salas Street,"Santa Paula, CA",338,3,2,1109,449900
14859,87 Sherwood Drive,"Westlake Village, CA",401,2,2,1440,479000
14860,2035 Napoleon Avenue,"Oxnard, CA",261,3,2,1026,465000
14861,672 W Santa Paula Street,"Santa Paula, CA",338,3,2,1712,480000
14862,21 Irena Avenue,"Camarillo, CA",59,3,2,1440,469000
14863,2772 Lemon Drive,"Simi Valley, CA",349,2,2.1,1299,499000
14864,5621 Daisy Street,"Simi Valley, CA",349,2,2,1191,499950
14865,35 Margarita Avenue,"Camarillo, CA",59,3,2,1501,465000
14866,943 Hinckley Lane,"Fillmore, CA",118,3,2,1388,499900
14867,5382 LARKSPUR DRIVE,"Ventura, CA",390,3,2,1495,495000
14868,430 Clay Street,"Fillmore, CA",118,3,2.1,1330,499000
14869,5382 Larkspur Drive,"Ventura, CA",390,3,2,1495,495000
14870,1328 Richmond Road,"Santa Paula, CA",338,3,2,1114,450000
14871,3985 Savannah Lane,"Piru, CA",286,3,2,1606,475000
14872,888 E Hillcrest Drive,"Thousand Oaks, CA",372,2,1,1140,449900
14873,3989 Savannah Lane,"Piru, CA",286,4,3,2218,488000
14874,3991 S Camulos Street,"Piru, CA",286,4,2.1,1469,449999
14875,290 Monte Via,"Oak View, CA",253,3,1.1,1098,490000
14876,5160 Village 5,"Camarillo, CA",59,2,2,1498,475000
14877,204 N Olive Street,"Ventura, CA",390,2,1,640,480000
14878,958 EVERGREEN LANE,"Port Hueneme, CA",291,3,1,950,455000
14879,1618 Bridgeport Lane,"Camarillo, CA",59,3,2.1,1471,495000
14880,4540 Anchorage Street,"Oxnard, CA",261,3,2,1228,535000
14881,300 Dylan Drive,"Oxnard, CA",261,3,2.1,1866,539900
14882,4852 Penrose Avenue,"Moorpark, CA",227,3,2.1,1587,549000
14883,1505 Elsinore Avenue,"Oxnard, CA",261,3,2,1661,495000
14884,4129 Helene Street,"Simi Valley, CA",349,3,2,1080,525000
14885,2045 Laurelwood Avenue,"Simi Valley, CA",349,2,2.1,1316,540000
14886,Address not provided,"Oxnard, CA",261,3,2,1704,550000
14887,104 W Center Street,"Ventura, CA",390,2,1,912,499900
14888,44105 Village 44,"Camarillo, CA",59,2,2,1519,504900
14889,311 Doris Avenue,"Oxnard, CA",261,2,2,1230,525000
14890,610 Grant Way,"Oxnard, CA",261,3,2,1252,530000
14891,2055 Walden Street,"Oxnard, CA",261,3,2,1403,499500
14892,1811 Narrows Court,"Oxnard, CA",261,3,2,1473,499900
14893,2220 Isabella Street,"Oxnard, CA",261,4,2,1308,550000
14894,3155 Elmore Street,"Simi Valley, CA",349,3,2,1462,540000
14895,5314 Gibson Place,"Oxnard, CA",261,3,2.1,1507,525000
14896,822 CALLE LOS GATOS,"Camarillo, CA",59,2,2.1,1890,525000
14897,1325 Lawrence Way,"Oxnard, CA",261,3,2,1636,495000
14898,314 Bridlewood Lane,"Fillmore, CA",118,3,2.1,2052,519900
14899,415 Dylan Drive,"Oxnard, CA",261,3,2.1,1672,515000
14900,921 Spruce Street,"Oxnard, CA",261,4,2,1233,515000
14901,2601 S J Street,"Oxnard, CA",261,4,3,1678,499000
14902,238 Everett Street,"Moorpark, CA",227,3,2,1344,496999
14903,314 4th Street,"Fillmore, CA",118,3,2,1898,530000
14904,10157 Darling Road,"Ventura, CA",390,2,2,1158,520000
14905,5251 Davidson Drive,"Oxnard, CA",261,3,2.1,1507,520000
14906,842 Pontoon Way,"Oxnard, CA",261,3,2.1,1445,535000
14907,6293 Gitana Avenue,"Camarillo, CA",59,2,2,1561,548400
14908,346 N H Street,"Oxnard, CA",261,3,2,1520,529000
14909,13376 E Quail Summit Road,"Moorpark, CA",227,3,2,1018,525000
14910,9204 Village 9,"Camarillo, CA",59,2,2,1738,549000
14911,2430 SOUTH K STREET,"Oxnard, CA",261,5,3,1843,520000
14912,5665 Bloomfield Street,"Simi Valley, CA",349,3,2,1350,539000
14913,2772 Lemon Drive,"Simi Valley, CA",349,2,2.1,1299,499000
14914,5621 Daisy Street,"Simi Valley, CA",349,2,2,1191,499950
14915,2484 Stow Street,"Simi Valley, CA",349,4,2,1976,510000
14916,110 N G Street,"Oxnard, CA",261,3,1,1058,545000
14917,943 Hinckley Lane,"Fillmore, CA",118,3,2,1388,499900
14918,952 Blaine Avenue,"Fillmore, CA",118,4,2,1704,549000
14919,402 4th Street,"Fillmore, CA",118,3,2,1309,507500
14920,5382 LARKSPUR DRIVE,"Ventura, CA",390,3,2,1495,495000
14921,430 Clay Street,"Fillmore, CA",118,3,2.1,1330,499000
14922,5382 Larkspur Drive,"Ventura, CA",390,3,2,1495,495000
14923,1690 Larksberry Lane,"Simi Valley, CA",349,3,2.1,1294,529900
14924,545 Foothill Road,"Santa Paula, CA",338,3,2,1481,520900
14925,970 E Hillcrest Drive,"Thousand Oaks, CA",372,2,1,906,525000
14926,475 Limoneira,"Santa Paula, CA",338,4,3,1939,539990
14927,1501 Levi Way,"Oxnard, CA",261,3,2.1,1670,530000
14928,2984 Royal Avenue,"Simi Valley, CA",349,3,2.1,1371,535000
14929,1711 Brookside Avenue,"Oxnard, CA",261,3,2,1557,529000
14930,986 Portola Court,"Santa Paula, CA",338,3,3,1583,520000
14931,7416 Village 7,"Camarillo, CA",59,3,2,1498,525000
14932,172 Mountain View Street,"Oak View, CA",253,3,2,1248,549000
14933,682 Spring Street,"Oak View, CA",253,2,1,862,549000
14934,59 W Calle El Prado,"Oak View, CA",253,4,2,1584,549000
14935,24134 Village 24,"Camarillo, CA",59,3,2,1498,525000
14936,4212 Village 4,"Camarillo, CA",59,2,2,1798,525000
14937,1565 Matthews Avenue,"Ventura, CA",390,4,2.1,1469,535000
14938,16112 Village 16,"Camarillo, CA",59,2,2,1498,536000
14939,319 Bridlewood Lane,"Fillmore, CA",118,3,2,2052,539995
14940,263 S Pacific Avenue,"Ventura, CA",390,2,1,792,530000
14941,17127 Village 17,"Camarillo, CA",59,2,2,1415,520000
14942,99 Taormina Lane,"Ojai, CA",257,1,1,760,515000
14943,6145 Birch Street,"Simi Valley, CA",349,3,1.1,1568,517000
14944,2150 Ardenwood Avenue,"Simi Valley, CA",349,2,2,1217,540000
14945,1819 Barnes Street,"Simi Valley, CA",349,3,2,1286,579999
14946,31 Nottingham Road,"Westlake Village, CA",401,2,2,1848,588000
14947,1541 Patricia Street,"Oxnard, CA",261,4,2,1547,568800
14948,2240 Crestmont Drive,"Ventura, CA",390,3,2,1216,599900
14949,4852 Penrose Avenue,"Moorpark, CA",227,3,2.1,1587,549000
14950,1545 E Avenida De Los Arboles,"Thousand Oaks, CA",372,5,3,1819,599000
14951,545 Murray Avenue,"Camarillo, CA",59,3,2,1576,595000
14952,1824 Garvin Avenue,"Simi Valley, CA",349,4,3,1957,600000
14953,425 Vista Del Sol,"Camarillo, CA",59,4,2.1,1828,599000
14954,33 Nottingham Road,"Westlake Village, CA",401,4,2,1848,598900
14955,2525 Waxwing Avenue,"Ventura, CA",390,3,2.1,1794,600000
14956,Address not provided,"Oxnard, CA",261,3,2,1704,550000
14957,9144 Neath Street,"Ventura, CA",390,4,2,1624,599000
14958,2115 N H Street,"Oxnard, CA",261,4,2.1,2059,585000
14959,5158 Laurel Park Drive,"Camarillo, CA",59,3,2,1503,565000
14960,918 Decatur Avenue,"Ventura, CA",390,4,3,1988,589900
14961,3754 Eucalyptus Street,"Simi Valley, CA",349,4,2,1888,599950
14962,2220 Isabella Street,"Oxnard, CA",261,4,2,1308,550000
14963,1300 Bluebell Street,"Oxnard, CA",261,4,2,1831,589990
14964,1111 Catlin Court,"Simi Valley, CA",349,4,2,1558,599000
14965,2170 Ironbark Drive,"Oxnard, CA",261,3,2,1479,599000
14966,1291 Coventry Avenue,"Ventura, CA",390,3,2,1636,589900
14967,1852 Lakehurst Avenue,"Camarillo, CA",59,3,2,1303,569900
14968,836 Vista Arriago,"Camarillo, CA",59,3,2.1,1511,580000
14969,19215 Village 19,"Camarillo, CA",59,3,2,1889,600000
14970,1120 Rachel Drive,"Oxnard, CA",261,3,2,1500,580000
14971,878 Linden Circle,"Thousand Oaks, CA",372,3,2,1096,585000
14972,3890 Senan Street,"Camarillo, CA",59,3,2,1443,585000
14973,511 Ivywood Drive,"Oxnard, CA",261,3,2,1646,569000
14974,391 Colusa Avenue,"Ventura, CA",390,4,2,1339,557000
14975,124 N Poli Street,"Ojai, CA",257,2,2,1011,575000
14976,1241 Dogwood Street,"Santa Paula, CA",338,3,2,1601,562525
14977,1230 Dogwood Street,"Santa Paula, CA",338,3,2.1,2043,557800
14978,2705 Arlene Court,"Simi Valley, CA",349,5,2,1596,599950
14979,4512 Los Damascos Place,"Camarillo, CA",59,3,2.1,1567,560000
14980,11819 Mirror Lake Avenue,"Ojai, CA",257,3,2,1228,589000
14981,1541 Astoria Place,"Oxnard, CA",261,4,2,1971,599000
14982,6293 Gitana Avenue,"Camarillo, CA",59,2,2,1561,548400
14983,868 Coronado Circle,"Santa Paula, CA",338,3,2.1,2313,578500
14984,9204 Village 9,"Camarillo, CA",59,2,2,1738,549000
14985,572 Galsworthy Street,"Thousand Oaks, CA",372,4,3,1243,599900
14986,990 Meadowlark Drive,"Fillmore, CA",118,4,3,2010,599900
14987,1120 Devonshire Drive,"Oxnard, CA",261,4,2,1717,589000
14988,1001 W Robert Avenue,"Oxnard, CA",261,4,2.1,2495,585000
14989,781 Gitano Drive,"Oxnard, CA",261,3,2.1,1890,595000
14990,3170 Doreen Way,"Ventura, CA",390,3,1,1304,569000
14991,1274 Village Court,"Simi Valley, CA",349,4,2,1602,574900
14992,2497 Fitzgerald Road,"Simi Valley, CA",349,4,2,1580,595000
14993,628 Mahoney Avenue,"Oak View, CA",253,3,1,936,574900
14994,4315 Fireside Lane,"Moorpark, CA",227,4,2,1310,575000
14995,1735 Fitzgerald Road,"Simi Valley, CA",349,4,2,1632,599000
14996,247 Azalea Street,"Fillmore, CA",118,4,3.1,2947,594610
14997,203 N 6th Street,"Santa Paula, CA",338,5,2.1,1800,589999
14998,6912 Luther Circle,"Moorpark, CA",227,3,2,1521,599000
14999,6036 Gitana Avenue,"Camarillo, CA",59,2,2,1561,599000
15000,110 N G Street,"Oxnard, CA",261,3,1,1058,545000
15001,952 Blaine Avenue,"Fillmore, CA",118,4,2,1704,549000
15002,17208 Village 17,"Camarillo, CA",59,2,2,1829,599000
15003,6 Livermore Avenue,"Ventura, CA",390,3,3,2141,599500
15004,405 Prospect Street,"Oak View, CA",253,2,1,989,588000
15005,939 Breton Avenue,"Simi Valley, CA",349,3,2,1693,579500
15006,125 Conifer Circle,"Oak Park, CA",252,3,2.1,1462,590000
15007,411 Howell Road,"Oxnard, CA",261,3,1,1120,599000
15008,1263 Erringer Road,"Simi Valley, CA",349,4,2,1890,569000
15009,172 Mountain View Street,"Oak View, CA",253,3,2,1248,549000
15010,422 Fulton Street,"Camarillo, CA",59,4,2,1394,589900
15011,682 Spring Street,"Oak View, CA",253,2,1,862,549000
15012,169 La Veta Drive,"Camarillo, CA",59,3,2,1443,589000
15013,6219 Calle Bodega,"Camarillo, CA",59,4,2,1574,600000
15014,346 S Victoria Avenue,"Ventura, CA",390,3,2,1333,565000
15015,59 W Calle El Prado,"Oak View, CA",253,4,2,1584,549000
15016,840 Fine Street,"Fillmore, CA",118,3,2.1,2539,559000
15017,209 Cahuenga Drive,"Oxnard, CA",261,1,1,560,599000
15018,200 S F Street,"Oxnard, CA",261,3,2,1485,599900
15019,944 Coronado Circle,"Santa Paula, CA",338,3,3,2096,559000
15020,107 Fraser Lane,"Ventura, CA",390,2,2,1567,570000
15021,517 Yarrow Drive,"Simi Valley, CA",349,3,2.1,1743,598000
15022,362 Autumn Path Lane,"Santa Paula, CA",338,4,2.1,2377,562991
15023,0 H Street,"Oxnard, CA",261,3,2.1,1653,575000
15024,1611 Patricia Avenue,"Simi Valley, CA",349,3,2,1082,599995
15025,3139 Trinity Drive,"Ventura, CA",390,3,1,1225,624900
15026,4192 Apricot Road,"Simi Valley, CA",349,3,2,1661,620000
15027,376 Calistoga Road,"Camarillo, CA",59,3,3,1790,635000
15028,7846 LILAC Lane,"Simi Valley, CA",349,2,2,1354,625000
15029,982 La Vuelta Place,"Santa Paula, CA",338,3,2,2232,609000
15030,2152 Eastridge Trail,"Oxnard, CA",261,3,2,1642,649900
15031,2783 Machado Street,"Simi Valley, CA",349,3,2,1303,625000
15032,2240 Crestmont Drive,"Ventura, CA",390,3,2,1216,599900
15033,30101 Village 30,"Camarillo, CA",59,2,2,1907,627000
15034,1002 Borden Street,"Simi Valley, CA",349,4,3,2222,629900
15035,1545 E Avenida De Los Arboles,"Thousand Oaks, CA",372,5,3,1819,599000
15036,545 Murray Avenue,"Camarillo, CA",59,3,2,1576,595000
15037,1824 Garvin Avenue,"Simi Valley, CA",349,4,3,1957,600000
15038,425 Vista Del Sol,"Camarillo, CA",59,4,2.1,1828,599000
15039,33 Nottingham Road,"Westlake Village, CA",401,4,2,1848,598900
15040,612 Larmier Avenue,"Oak View, CA",253,2,2,1210,649000
15041,994 Concord Avenue,"Ventura, CA",390,4,2,1578,650000
15042,8871 Tacoma Street,"Ventura, CA",390,3,2,1375,610000
15043,2525 Waxwing Avenue,"Ventura, CA",390,3,2.1,1794,600000
15044,1480 E Thompson Boulevard,"Ventura, CA",390,2,1,1056,650000
15045,9144 Neath Street,"Ventura, CA",390,4,2,1624,599000
15046,450 Lisbon,"Santa Paula, CA",338,4,3,2688,646990
15047,6729 Whitewood Street,"Simi Valley, CA",349,4,2,1998,629000
15048,3754 Eucalyptus Street,"Simi Valley, CA",349,4,2,1888,599950
15049,613 Bismark Avenue,"Ventura, CA",390,3,2,1350,629450
15050,794 Coe Street,"Camarillo, CA",59,3,2,1495,627500
15051,2289 Avenida De Las Plantas,"Thousand Oaks, CA",372,4,2,1544,645000
15052,1111 Catlin Court,"Simi Valley, CA",349,4,2,1558,599000
15053,2170 Ironbark Drive,"Oxnard, CA",261,3,2,1479,599000
15054,1205 Lundy Drive,"Simi Valley, CA",349,3,2,1679,620000
15055,19215 Village 19,"Camarillo, CA",59,3,2,1889,600000
15056,99 Reading Street,"Fillmore, CA",118,4,3,2989,609000
15057,488 Staunton Street,"Camarillo, CA",59,4,2,1348,629000
15058,2705 Arlene Court,"Simi Valley, CA",349,5,2,1596,599950
15059,4 E Bonita Drive,"Simi Valley, CA",349,3,2,1696,644000
15060,15430 Kernvale Avenue,"Moorpark, CA",227,4,2.1,1830,650000
15061,15663 Ojai Road,"Santa Paula, CA",338,3,2,2149,629000
15062,1541 Astoria Place,"Oxnard, CA",261,4,2,1971,599000
15063,1800 Sophia Drive,"Oxnard, CA",261,4,2,1836,623500
15064,4590 Del Rayo Court,"Camarillo, CA",59,3,2.1,1825,644900
15065,400 S Dos Caminos Avenue,"Ventura, CA",390,4,2,1300,649000
15066,176 Green Vale Drive,"Camarillo, CA",59,4,2,1638,639500
15067,871 Flagstaff Court,"Ventura, CA",390,3,2.1,1592,627500
15068,572 Galsworthy Street,"Thousand Oaks, CA",372,4,3,1243,599900
15069,990 Meadowlark Drive,"Fillmore, CA",118,4,3,2010,599900
15070,2047 Elizondo Avenue,"Simi Valley, CA",349,4,2.1,1725,624950
15071,20311 Village 20,"Camarillo, CA",59,2,2,1829,610000
15072,781 Gitano Drive,"Oxnard, CA",261,3,2.1,1890,595000
15073,2497 Fitzgerald Road,"Simi Valley, CA",349,4,2,1580,595000
15074,1735 Fitzgerald Road,"Simi Valley, CA",349,4,2,1632,599000
15075,232 Almon Drive,"Thousand Oaks, CA",372,4,2,1475,650000
15076,2323 Kentfield Street,"Simi Valley, CA",349,4,2,2015,639900
15077,732 Nile River Drive,"Oxnard, CA",261,4,3.1,1713,619000
15078,5976 E Marlies Avenue,"Simi Valley, CA",349,4,2,1826,620000
15079,9833 Halifax Street,"Ventura, CA",390,3,2.1,1449,644900
15080,6912 Luther Circle,"Moorpark, CA",227,3,2,1521,599000
15081,758 Avenida Loma Portal,"Newbury Park, CA",238,4,2,1777,645000
15082,6036 Gitana Avenue,"Camarillo, CA",59,2,2,1561,599000
15083,531 Spring Park Road,"Camarillo, CA",59,3,3,1654,638000
15084,17208 Village 17,"Camarillo, CA",59,2,2,1829,599000
15085,6 Livermore Avenue,"Ventura, CA",390,3,3,2141,599500
15086,14620 Hartford Street,"Moorpark, CA",227,4,3,2584,629000
15087,680 Pacific Cove Drive,"Port Hueneme, CA",291,3,2.1,2073,645000
15088,411 Howell Road,"Oxnard, CA",261,3,1,1120,599000
15089,8154 Camp Chaffee Road,"Ventura, CA",390,2,2.1,1775,650000
15090,172 El Camino Drive,"Ojai, CA",257,3,2,1658,635000
15091,431 Grand Oak Lane,"Thousand Oaks, CA",372,4,3,1825,634500
15092,1775 TEMPLE Avenue,"Camarillo, CA",59,4,3,1950,624999
15093,845 Sapphire Avenue,"Ventura, CA",390,4,3,2457,649900
15094,6219 Calle Bodega,"Camarillo, CA",59,4,2,1574,600000
15095,864 Arbor Avenue,"Ventura, CA",390,3,1,1225,609000
15096,209 Cahuenga Drive,"Oxnard, CA",261,1,1,560,599000
15097,200 S F Street,"Oxnard, CA",261,3,2,1485,599900
15098,5346 Cherry Ridge Drive,"Camarillo, CA",59,3,2,1444,625000
15099,3601 Somis Road,"Somis, CA",352,3,2,1834,629900
15100,981 Calle Ciruelo,"Thousand Oaks, CA",372,3,2,1309,635000
15101,1812 Lyndhurst Avenue,"Camarillo, CA",59,3,2,1795,624000
15102,4259 Adam Road,"Simi Valley, CA",349,3,2,1342,649000
15103,731 Fairview Road,"Ojai, CA",257,4,2,1485,615000
15104,923 Ravenwood Avenue,"Newbury Park, CA",238,3,2,1189,639900
15105,96 Valley Ridge Drive,"Ojai, CA",257,4,2,1440,655000
15106,246 Azalea Street,"Fillmore, CA",118,4,4.1,3177,626929
15107,742 Chinook Drive,"Ventura, CA",390,3,2.1,1592,619900
15108,1811 Adelaide Court,"Oxnard, CA",261,3,2,1854,639000
15109,517 Yarrow Drive,"Simi Valley, CA",349,3,2.1,1743,598000
15110,1020 Crown Hill Drive,"Simi Valley, CA",349,3,2.1,1943,649900
15111,1331 Indigo Place,"Oxnard, CA",261,4,2.1,2032,620000
15112,1611 Patricia Avenue,"Simi Valley, CA",349,3,2,1082,599995
15113,2960 Diana Court,"Newbury Park, CA",238,3,2,2141,697000
15114,2152 Eastridge Trail,"Oxnard, CA",261,3,2,1642,649900
